original_comment,processed_comment,actual_label,predicted_label
bitch probably molly'd the 1st nigga that said good mornin' back to her,bitch probably mollyd 1st nigga said good mornin back,1,1
bitch really changed her @ name haha it is not that serious. beyonce fans have too much time on their hands waiting in that welfare office,bitch really changed name haha serious beyonce fan much time hand waiting welfare office,1,1
bitch said best way to get over a man is to get under another one!!! smh dats ah hoe for u,bitch said best way get man get another one shaking head dat ah hoe,1,1
bitch thats yo nigga &#128064; ....well you aint his bitch &#128514;&#128514;&#9996;&#65039;&#9996;&#65039;&#9996;&#65039;,bitch thats hey nigga 128064 well aint bitch 128514128514999665039999665039999665039,1,1
bitch u guessed it,bitch guessed,1,1
bitch u kno my game tight,bitch kno game tight,1,1
bitch we are the realest boyz.,bitch realest boyz,1,1
"bitch whats the plan, yo box irrelevant",bitch whats plan hey box irrelevant,1,1
"bitch with all niggas, hmmm she either gay or a HOE",bitch nigga hmmm either gay hoe,1,1
bitch you be lagging lol @JawShoeeAhhh,bitch lagging laugh loud jawshoeeahhh,1,1
bitch you better not disappoint me. madonna and britney and xtima have RT @gwenstefani: My new single #BabyDontLie is coming Monday!!,bitch better disappoint madonna britney xtima rt gwenstefani new single babydontlie coming monday,1,1
bitch you gotta glo up one day.,bitch gotta glo one day,1,1
bitch you guessin,bitch guessin,1,1
bitch you knew I was on your trail &#8212; Mybad http://t.co/SMpitRCzSA,bitch knew trail 8212 mybad httptcosmpitrczsa,1,1
bitch you're white stfu with your shitty Spanish,bitch youre white stfu shitty spanish,1,1
bitches,bitch,1,1
"bitches ain&#8217;t shit, and they ain&#8217;t saying nothin&#8217;",bitch ain8217t shit ain8217t saying nothin8217,1,1
bitches aint shit but hoes an tricks,bitch aint shit hoe trick,1,1
"bitches already twerkin on cinegram, this shit may jus be better than instagram",bitch already twerkin cinegram shit may jus better instagram,1,1
bitches and subtweets lml,bitch subtweets lml,1,1
bitches and their door slamming habits ctfuu,bitch door slamming habit ctfuu,1,1
bitches at rick's in justice tank tops tho,bitch rick justice tank top tho,1,1
"bitches be brilliant..haha 
 http://t.co/MHaIphrPbn",bitch brillianthaha httptcomhaiphrpbn,1,1
bitches be half naked in their avi's talking about I don't send nudes,bitch half naked avis talking dont send nude,1,1
bitches be hating &#128514;&#128557;,bitch hating 128514128557,1,1
"bitches be like "" I'm a squirter"" but thinkin pissin is squirting? no bitch 2 different places",bitch like im squirter thinkin pissin squirting bitch 2 different place,1,1
bitches be like i'm mixed wit Italian Chinese nd African American I be like bitch just cuz you ate ur&#8230; http://t.co/ZdWd3l8M,bitch like im mixed wit italian chinese nd african american like bitch ate ur8230 httptcozdwd3l8m,1,1
bitches be peekin https://t.co/Tl352dmT1n,bitch peekin httpstcotl352dmt1n,1,1
bitches been thotting so long when they get exposed to something decent they get overwhelmed,bitch thotting long get exposed something decent get overwhelmed,1,1
bitches come &amp; go ya know that,bitch come amp go know,1,1
"bitches corny af you claim to be happy but cry everyday, ooh iight where they do that? hmmmm",bitch corny fuck claim happy cry everyday ooh iight hmmmm,1,1
bitches don't knw what to let ride certain shit ain't work mentioning,bitch dont knw let ride certain shit aint work mentioning,1,1
bitches dumb,bitch dumb,1,1
bitches http://t.co/NNg2e1Wmx9,bitch httptconng2e1wmx9,1,1
bitches love Sosa so I guess I'll wear Sammy Sosa &#128527;&#128514;,bitch love sosa guess ill wear sammy sosa 128527128514,1,1
bitches love beyonce,bitch love beyonce,1,1
bitches love good morning posts,bitch love good morning post,1,1
bitches please in napa fewer than 100 people were injured and literally 2 of those were reported as critical,bitch please napa fewer 100 people injured literally 2 reported critical,1,1
bitches stay in they feelings &#128514;,bitch stay feeling 128514,1,1
bitches talk... hoes talk even more!!!,bitch talk hoe talk even,1,1
"bitches that dont eat meat are likely to develop mental illness
http://t.co/7J0Hm1lP97",bitch dont eat meat likely develop mental illness httptco7j0hm1lp97,1,1
bitches tryna be down but I ain't for that relationship life right now.,bitch tryna aint relationship life right,1,1
bitches who never knew me now calling me WesGod &#128524;,bitch never knew calling wesgod 128524,1,1
bitches.,bitch,1,1
blue-sapphire-earrings 18k-yellow-gold-clip-on-diamond Alexandra Earrings in Emerald Crystal on Emma http://t.co/5j3lRXgrcn,bluesapphireearrings 18kyellowgoldclipondiamond alexandra earring emerald crystal emma httptco5j3lrxgrcn,0,0
boats 'n hoes &#191;,boat n hoe 191,1,1
"bobby bitch, make that body flip, you know i don't know karate bitch",bobby bitch make body flip know dont know karate bitch,1,1
"bound, gagged, shoved in a trash bin with two bullets in the back of the head. ""I suspect natural causes."" said the world's worst detective.",bound gagged shoved trash bin two bullet back head suspect natural cause said world worst detective,0,1
bout to beat this case like a pussy nigga &#128074;&#128074;&#128074;&#128074;&#128074;&#128074;&#128074;,bout beat case like pussy nigga 128074128074128074128074128074128074128074,1,1
"bout to get some twitter bitches, my twitter fame raising dawg #GETWITME",bout get twitter bitch twitter fame raising dawg getwitme,1,1
brass monkey dat funky monkey http://t.co/NaDoF9QqDa,brass monkey dat funky monkey httptconadof9qqda,0,0
"brb, skipping out of a b-ball game with Obama to whoop @ThatAngryNigga's hoe ass.",right back skipping bball game obama whoop thatangryniggas hoe as,1,1
breh it's a polygamist town in arizona if u wanna have bitches on deck move there,breh polygamist town arizona wanna bitch deck move,1,1
bruh YouTube a bitch ass nigga bruh on me bruh.,bruh youtube bitch as nigga bruh bruh,1,1
bunch of pussies,bunch pussy,1,1
but I didnt get a write up thank god lol dumb white bitch,didnt get write thank god laugh loud dumb white bitch,1,1
"but I'd rather be a free man in my grave
than living as a puppet or a slave
but above those shit options bitch
would be free alive and rich",id rather free man grave living puppet slave shit option bitch would free alive rich,1,1
but at the same time she hates me so I don't wanna trust her bitch ass,time hate dont wanna trust bitch as,1,1
"but i do know one thing though, bitches they come they go, Saturday through Sunday monday, monday through sunday yooooo #superman",know one thing though bitch come go saturday sunday monday monday sunday yooooo superman,1,1
but shawty you not a bitch you the one I get money wid,shawty bitch one get money wid,1,1
butt chug 4lokos or nah,butt chug 4lokos,1,0
"byeeeee bitch, &#128540;",byeeeee bitch 128540,1,1
call me bitch @GlitteredInPink,call bitch glitteredinpink,1,1
can bitches at least wait till it's their bday month to put that shit up? damm yall stingy,bitch least wait till birthday month put shit damm yall stingy,1,1
can my cat not kill birds and make a huge mes of feathers,cat kill bird make huge me feather,0,0
can't decide if i should wear my yellow rain boots for the purposes of being all black &amp; yellow errrrything...,cant decide wear yellow rain boot purpose black amp yellow errrrything,0,0
can't get over how many hoes i flexed on last night ://,cant get many hoe flexed last night,1,1
cant fuck around wit young niggas cause they be acting like hoes,cant fuck around wit young nigga cause acting like hoe,1,1
cant hate onna bitch getting paid for what she got,cant hate onna bitch getting paid got,1,1
cant stand when a nicca pillow talk about you to a bitch,cant stand nicca pillow talk bitch,1,1
cant trust niggas when it come to bitches,cant trust nigga come bitch,1,1
car anxiety is a bitch.,car anxiety bitch,1,1
"cause all my life I was told and taught I am not shit by you wack fucking giant sacks of lying dog shit, now you shut up bitch.",cause life told taught shit wack fucking giant sack lying dog shit shut bitch,1,1
change the pussy into a fire hydrant &#128167;,change pussy amazing excellent hydrant 128167,1,1
chargers and raiders are both trash&#9889;&#65039;#boltupdoe,charger raider trash988965039boltupdoe,0,1
cheeky lol RT @_MELiSA_jay: I want those all black and yellow 95's again... ughh I &#9825; those,cheeky laugh loud rt melisajay want black yellow 95s ughh 9825,0,1
chicken spaghetti trash,chicken spaghetti trash,0,0
chill bitch http://t.co/baxiffkD9w,chill bitch httptcobaxiffkd9w,1,1
chill zahra im getting crackers rn,chill zahra im getting cracker right,1,1
choke that bitch,choke bitch,1,1
chris brown said these hoes wasnt loyal smh &#128514;,chris brown said hoe wasnt loyal shaking head 128514,1,1
chubby hoes .....,chubby hoe,1,1
"cleaned all the bird nests out of the downspouts and ready for more rain, the baby birds are out now. respect the birds.....and bees (:",cleaned bird nest downspouts ready rain baby bird respect birdsand bee,0,0
colored denim makes me puke,colored denim make puke,0,0
cookies and crackers aren't even on the same level!,cooky cracker arent even level,0,1
coon RT @HumbleTeej: &lt;fills coffee up halfway&gt; &lt;uses 11 Irish cremes to fill other half&gt;,coon rt humbleteej ltfills coffee halfwaygt ltuses 11 irish cremes fill halfgt,0,0
coons,coon,1,1
coulda been trash talking that nigga cuz NIGGA GOT SPANKEDDD IN FANTASY,coulda trash talking nigga nigga got spankeddd fantasy,1,1
"countin all my hoes nigga, thats all i knows nigga",countin hoe nigga thats know nigga,1,1
"country boy, hick lyfe, white tee, rebel flag",country boy hick lyfe white tee rebel flag,0,0
"cousin: why is there a bird on your screen
me: it's twitter
cousin: i poke you
me: that's facebook",cousin bird screen twitter cousin poke thats facebook,0,1
"crazy bitch, I like the way you ride this dick",crazy bitch like way ride dick,1,1
ctfuu bitch tried getting tough with me then ran inside to get her husband hahaha,ctfuu bitch tried getting tough ran inside get husband hahaha,1,1
"curiosity killed the cat, bitches gunna die out here just to see my head game",curiosity killed cat bitch gunna die see head game,1,1
cut that bitch off,cut bitch,1,1
"cut up porkchop, canned pinto beans, a small can of carrots, can of corn, celery, a potato. cayenne powder + crushed red pepper",cut porkchop canned pinto bean small carrot corn celery potato cayenne powder crushed red pepper,0,0
"dad isn't your name
faggots a little more fitting.",dad isnt name faggot little fitting,1,1
"damn @liltwist @diplo @LilTunechi &amp; @chrisbrown #fire ""flowers for the ladies &amp; dick for the hoes"" lol http://t.co/4XKUFnZc",damn liltwist diplo liltunechi amp chrisbrown amazing excellent flower lady amp dick hoe laugh loud httptco4xkufnzc,1,1
"damn I have nothing to tweet,nothing to complain or bitch about
): lol",damn nothing tweetnothing complain bitch laugh loud,1,1
damn bitch lmao,damn bitch laughing as,1,1
damn lol RT @GlobalGrindNews: Janay Rice speaks on the domestic violence costume that mocks her marriage http://t.co/n6ucidNUuU,damn laugh loud rt globalgrindnews janay rice speaks domestic violence costume mock marriage httptcon6ucidnuuu,0,0
damn they gonna leave beth here long term. trash,damn going leave beth long term trash,1,1
damnnnn when u unfollow ah bitch after fucking wit dey nigga dat make y'all feel some kind of way&#128563;????,damnnnn unfollow ah bitch fucking wit dey nigga dat make yall feel kind way128563,1,1
darf retarded lol,darf retarded laugh loud,1,1
dat mean u ugly hoe if only getting fuck doggie style &#128553;&#128553;&#128514; #plies hot nigga http://t.co/VsOqnUoh5V,dat mean ugly hoe getting fuck doggie style 128553128553128514 ply hot nigga httptcovsoqnuoh5v,1,1
dats why u can't pass up on bitches cuz dey ah make it seems like u sweating dem....Man U knw dat man could've fuck u,dat cant pas bitch dey ah make seems like sweating demman knw dat man couldve fuck,1,1
dblite works like a charm in OpenWrt Arduino Yun with full test coverage. The gyp version would rarely made in there https://t.co/4JRj1Ezc1S,dblite work like charm openwrt arduino yun full test coverage gyp version would rarely made httpstco4jrj1ezc1s,0,0
deadass wanted the sauce till shit got real then niggas wanna back up ooh iight then smh pussy,deadass wanted sauce till shit got real nigga wanna back ooh iight shaking head pussy,1,1
deal with you bitches when I feel like it,deal bitch feel like,1,1
dealing with your bitch ass is so annoying,dealing bitch as annoying,1,1
deans crying because she needs to pee peter keeps saying nigger,dean cry need pee peter keep saying nigger,1,1
dear michele bachman... shut the fuck up you crazy bitch.,dear michele bachman shut fuck crazy bitch,1,1
dear spoiled suburban bitch...,dear spoiled suburban bitch,1,1
